,tempo,loudness,danceability,energy,popularity
353,85.792,-14.087,0.35600000000000004,0.0327,13
354,92.875,-18.033,0.5529999999999999,0.279,15
355,121.813,-21.516,0.408,0.0361,16
356,186.131,-15.07,0.331,0.355,16
357,76.314,-14.286,0.251,0.218,16
358,100.83,-12.867,0.5670000000000001,0.268,12
359,119.387,-9.149,0.68,0.5820000000000001,13
360,122.33,-9.118,0.575,0.531,11
361,104.639,-9.08,0.633,0.596,9
362,90.568,-10.265,0.5589999999999999,0.6729999999999999,14
363,38.28,-18.219,0.465,0.314,11
364,104.734,-6.653,0.825,0.424,10
365,138.856,-9.642,0.662,0.813,8
366,117.885,-11.615,0.705,0.354,13
367,181.144,-8.408999999999999,0.316,0.638,14
368,90.522,-20.372,0.5870000000000001,0.207,14
369,86.427,-10.502,0.453,0.29100000000000004,13
370,135.779,-12.808,0.541,0.396,11
371,98.444,-17.189,0.451,0.124,10
372,74.337,-8.421,0.632,0.394,11
373,173.65,-13.054,0.3720000000000001,0.214,15
374,120.899,-14.752,0.451,0.5379999999999999,13
375,141.637,-14.809,0.564,0.224,13
376,187.323,-10.015,0.403,0.573,12
377,106.318,-14.383,0.491,0.172,8
378,121.061,-11.138,0.789,0.537,12
379,120.444,-13.433,0.57,0.261,14
380,113.161,-9.761,0.738,0.251,15
381,80.473,-6.602,0.809,0.448,10
382,97.143,-13.674,0.605,0.667,10
383,119.186,-14.19,0.493,0.626,10
